,Id,SalePrice
1072,2533,165006.94251542393
1073,2534,165008.22575234238
1074,2535,165010.56405662626
1075,2536,165010.48119669355
1076,2537,165008.59236137787
1077,2538,165008.03630427358
1078,2539,165006.8688067678
1079,2540,165009.01948186528
1080,2541,165009.30413735908
1081,2542,165004.9170881958
1082,2543,164993.37209117
1083,2544,164995.59818016642
1084,2545,164992.94371568903
1085,2546,164994.74806636432
1086,2547,165002.1899362305
1087,2548,165003.2203365818
1088,2549,165010.57941593503
1089,2550,165014.4147662195
1090,2551,164987.08562453976
1091,2552,164993.51404384806
1092,2553,164991.23315894604
1093,2554,164991.23315894604
1094,2555,164994.1283247304
1095,2556,164989.9248176728
1096,2557,164990.83378529485
1097,2558,164991.23315894604
1098,2559,164988.54522746682
1099,2560,165005.16664512517
1100,2561,164996.49493061166
1101,2562,164991.52220900933
1102,2563,164995.21981068872
1103,2564,164996.73880339495
1104,2565,164992.30333739848
1105,2566,164995.04347642304
1106,2567,164995.940413062
1107,2568,165001.23094308318
1108,2569,165004.64315546062
1109,2570,164984.89951584712
1110,2571,165003.47564667932
1111,2572,164984.8591639589
1112,2573,165007.66977340286
1113,2574,165006.04329570528
1114,2575,164975.27822417353
1115,2576,164991.23315894604
1116,2577,164991.23315894604
1117,2578,164972.44213577552
1118,2579,164972.66952657152
1119,2580,164991.23315894604
1120,2581,164990.39119087407
1121,2582,164985.6698694754
1122,2583,164993.31395440633
1123,2584,165000.059904451
1124,2585,165009.2187639279
1125,2586,165005.5681621676
1126,2587,165011.20027477355
1127,2588,164996.78372150814
1128,2589,165000.7914976635
1129,2590,165005.27069612817
1130,2591,165002.8838789943
1131,2592,165008.5891370669
1132,2593,165008.55578433358
1133,2594,165001.17086281834
1134,2595,165006.4097301742
1135,2596,165012.43472417607
1136,2597,165012.64254839096
1137,2598,165012.2302298999
1138,2599,165015.61326978292
1139,2600,164996.21179155973
1140,2601,164986.1588123258
1141,2602,164977.67631911713
1142,2603,164977.02001602406
1143,2604,164991.23315894604
1144,2605,164979.05129881916
1145,2606,164996.17282830048
1146,2607,165008.0000870803
1147,2608,165002.65392032533
1148,2609,165001.35585352377
1149,2610,164991.23315894604
1150,2611,164990.46699537322
1151,2612,165004.35274556364
1152,2613,164997.24197496084
1153,2614,164998.13462624204
1154,2615,164994.5312078604
1155,2616,164989.82633272794
1156,2617,164999.51154856305
1157,2618,164996.7297687843
1158,2619,165005.29599272105
1159,2620,165011.1981624546
1160,2621,165010.90909895027
1161,2622,165011.40907914736
1162,2623,165010.86629906032
1163,2624,165013.94194730537
1164,2625,165007.3878999957
1165,2626,165010.27850879493
1166,2627,165006.4392153936
1167,2628,165016.74532855832
1168,2629,165017.49791662506
1169,2630,165014.7666873791
1170,2631,165016.03774433007
1171,2632,165016.63394569102
1172,2633,165011.01550774346
1173,2634,165015.5839439219
1174,2635,165003.35141467792
1175,2636,165007.09710657707
1176,2637,165002.98912552538
1177,2638,165003.07963492745
1178,2639,165007.11071989706
1179,2640,165001.7356851375
1180,2641,164997.44170901555
1181,2642,164995.70297871297
1182,2643,164982.4696378363
1183,2644,164979.93644686879
1184,2645,164979.6105494003
1185,2646,164979.47337182707
1186,2647,164979.8102050769
1187,2648,165002.33488892677
1188,2649,164997.85773742088
1189,2650,164997.74600006195
1190,2651,165002.4061735052
1191,2652,165015.62390568346
1192,2653,165012.8812036102
1193,2654,165011.69097464214
1194,2655,165020.04538099596
1195,2656,165014.5986972297
1196,2657,165012.68934414705
1197,2658,165011.62892558132
1198,2659,165013.7901251392
1199,2660,165014.50638185052
1200,2661,165014.5351115737
1201,2662,165014.0751115701
1202,2663,165013.27052390386
1203,2664,165010.6038086939
1204,2665,165013.7626957202
1205,2666,165011.5948613749
1206,2667,165008.67840139393
1207,2668,165007.68411246224
1208,2669,165006.76970603387
1209,2670,165013.4703395505
1210,2671,165007.68411246224
1211,2672,165008.88188637997
1212,2673,165007.27352821524
1213,2674,164991.97487089812
1214,2675,165006.40174771976
1215,2676,165008.954574343
1216,2677,165013.33874765973
1217,2678,165012.3429480806
1218,2679,165011.41611592722
1219,2680,165012.01606966846
1220,2681,165013.60004090774
1221,2682,165011.47603406387
1222,2683,165014.59998264792
1223,2684,165011.4716825532
1224,2685,165010.75721442743
1225,2686,165012.2211016676
1226,2687,165013.51061835056
1227,2688,165009.133420473
1228,2689,165001.2048558322
1229,2690,165008.33393219952
1230,2691,165000.1115832722
1231,2692,164991.23315894604
1232,2693,165008.30167958513
1233,2694,164991.23315894604
1234,2695,165007.72140708874
1235,2696,165007.15012814378
1236,2697,165010.71033545912
1237,2698,165000.86384718667
1238,2699,165001.3552238713
1239,2700,165000.96672239617
1240,2701,165002.47857363443
1241,2702,164995.43086234757
1242,2703,164986.77903501785
1243,2704,165005.43099223182
1244,2705,164992.09178730682
1245,2706,164993.00967433496
1246,2707,164995.54313455537
1247,2708,164992.15307478834
1248,2709,164991.23315894604
1249,2710,164995.03284861014
1250,2711,165005.58987743597
1251,2712,165018.32306798943
1252,2713,164998.5919319511
1253,2714,164997.56555826945
1254,2715,164997.13033167835
1255,2716,164997.6620086078
1256,2717,164998.30852206566
1257,2718,165002.1543916813
1258,2719,165006.1085723738
1259,2720,165000.98759503773
1260,2721,164996.06929418546
1261,2722,164997.2801429995
1262,2723,164999.0436903618
1263,2724,164993.29297654208
1264,2725,164992.6920149089
1265,2726,164994.48186572827
1266,2727,165007.08863416538
1267,2728,164998.46432715084
1268,2729,164997.0419636635
1269,2730,164991.2615755544
1270,2731,164988.36243780027
1271,2732,164988.950916996
1272,2733,165002.593779451
1273,2734,164991.57211964537
1274,2735,164988.67224932302
1275,2736,164994.63946934475
1276,2737,164992.3900677889
1277,2738,164998.49166930624
1278,2739,164999.65607661512
1279,2740,164994.96002974972
1280,2741,164992.53860062794
1281,2742,164997.0755799581
1282,2743,164992.43802347337
1283,2744,165000.49172548074
1284,2745,164992.64239364775
1285,2746,164997.53906433444
1286,2747,164989.053063762
1287,2748,164994.93624243085
1288,2749,164991.63271006916
1289,2750,164989.27367747045
1290,2751,164994.87671990014
1291,2752,165001.09519883012
1292,2753,165005.8532917345
1293,2754,165013.24417137977
1294,2755,164991.40647593603
1295,2756,164988.8520640286
1296,2757,164987.96672291073
1297,2758,164985.28438944102
1298,2759,164995.2943059447
1299,2760,164987.99107417275
1300,2761,164995.3679593401
1301,2762,164997.3520257466
1302,2763,165008.29691670075
1303,2764,164994.13394324784
1304,2765,165013.34512999185
1305,2766,164983.8666233686
1306,2767,164987.4178519324
1307,2768,164991.23315894604
1308,2769,164991.3070073946
1309,2770,164995.69344380483
1310,2771,164991.00182497862
1311,2772,164991.23315894604
1312,2773,164984.53932300126
1313,2774,164975.84228454277
1314,2775,164975.80990608048
1315,2776,164980.69968138364
1316,2777,164981.49115906222
1317,2778,164972.63209474308
1318,2779,164976.00478032895
1319,2780,164975.44994764923
1320,2781,164972.8713750495
1321,2782,164975.0742079427
1322,2783,164965.82994169928
1323,2784,164978.93173353953
1324,2785,164974.4435532214
1325,2786,164971.19007283522
1326,2787,164975.43893363397
1327,2788,164969.37850812628
1328,2789,164986.55905904883
1329,2790,164991.23315894604
1330,2791,164981.58733279892
1331,2792,164991.23315894604
1332,2793,164997.24201680947
1333,2794,164971.19338548978
1334,2795,164974.91987067563
1335,2796,164983.82121505294
1336,2797,164986.61745298587
1337,2798,164971.9943711636
1338,2799,164984.82226361823
1339,2800,164991.23315894604
1340,2801,164972.2109093245
1341,2802,164990.57042952714
1342,2803,164999.0539661004
1343,2804,164992.49843498637
1344,2805,164987.7535766062
1345,2806,164984.9324190115
1346,2807,165008.250631855
1347,2808,164998.4125892268
1348,2809,164992.22415826537
1349,2810,164991.19161048613
1350,2811,164999.44007650475
1351,2812,165003.20983958142
1352,2813,165003.3747056906
1353,2814,165003.52099012706
1354,2815,164982.4674785046
1355,2816,165004.91938946632
1356,2817,165001.05627629987
1357,2818,164996.78282334202
1358,2819,164995.732545477
1359,2820,164993.06466270995
1360,2821,164988.30493013278
1361,2822,164998.20451092633
1362,2823,165007.51964784873
1363,2824,164999.86150154902
1364,2825,165007.33294854392
1365,2826,164993.30673169883
1366,2827,164990.1076018401
1367,2828,165004.17867355322
1368,2829,165006.5630406998
1369,2830,165010.77536053737
1370,2831,165006.1241099798
1371,2832,165010.1123967415
1372,2833,165011.12374293417
1373,2834,165008.6611688216
1374,2835,165010.44265765455
1375,2836,165007.75749329577
1376,2837,165000.76947550706
1377,2838,165004.91539634994
1378,2839,165005.27464325255
1379,2840,165010.77651045503
1380,2841,165005.71810955385
1381,2842,165008.33780698056
1382,2843,164997.34414220188
1383,2844,165006.3869839749
1384,2845,164994.48666514523
1385,2846,165006.7924021591
1386,2847,165012.84641566276
1387,2848,165006.00214132073
1388,2849,165007.02583076694
1389,2850,165011.52659566767
1390,2851,165007.9564287345
1391,2852,165010.08653234402
1392,2853,165007.68123482072
1393,2854,164985.95645737828
1394,2855,165007.20719954767
1395,2856,165008.1582274253
1396,2857,165007.10178138086
1397,2858,165007.6775618244
1398,2859,164999.2526564051
1399,2860,164991.23315894604
1400,2861,164992.34557921047
1401,2862,165009.87424442102
1402,2863,164991.23315894604
1403,2864,165010.36194139702
1404,2865,164991.4715322703
1405,2866,164989.5633055852
1406,2867,164985.9188733597
1407,2868,165010.1535062957
1408,2869,165000.65726990736
1409,2870,164997.71946740613
1410,2871,164991.23315894604
1411,2872,164981.8540222881
1412,2873,164983.43322858243
1413,2874,164984.75864376125
1414,2875,164981.4436018939
1415,2876,164994.5725585357
1416,2877,164984.96333587734
1417,2878,164982.43312877524
1418,2879,164992.8133881298
1419,2880,164986.46157555078
1420,2881,164988.60829417023
1421,2882,164988.31768154338
1422,2883,164996.68175866926
1423,2884,165001.04836880308
1424,2885,164992.84874127133
1425,2886,165000.72197456815
1426,2887,164985.6013673061
1427,2888,164976.85798661766
1428,2889,164991.23315894604
1429,2890,164969.30431911026
1430,2891,164976.8619555265
1431,2892,164991.23315894604
1432,2893,164991.23315894604
1433,2894,164991.23315894604
1434,2895,164993.09250415873
1435,2896,164992.17939109367
1436,2897,165003.3248436068
1437,2898,165004.222537981
1438,2899,165007.30565225513
1439,2900,165002.5950881992
1440,2901,164975.4771604618
1441,2902,165004.71841047375
1442,2903,165015.29498952514
1443,2904,165014.7428510714
1444,2905,164980.29257178708
1445,2906,164996.62617172956
1446,2907,164982.0425212287
1447,2908,164999.76203542313
1448,2909,165002.71807716516
1449,2910,164991.23315894604
1450,2911,164978.06471350216
1451,2912,165000.64175185666
1452,2913,164975.79550278414
1453,2914,164991.23315894604
1454,2915,164991.23315894604
1455,2916,164976.42119026548
1456,2917,165002.35675709342
1457,2918,164991.23315894604
1458,2919,165019.87591921692
